"title","subtitle","title_kana","artist","artist_kana","request_number","lyrics_start","original_key","remarks1","remarks1_kana","remarks2","remarks2_kana","model_code","genre_code","type_code","release_year","parent_song_id","artist_id","lite"
"[ガイド]夜のピエロ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾖﾙﾉﾋﾟｴﾛｶﾞｲﾄﾞ","Ado","ｱﾄﾞ","6000-74","nan","0","nan","nan","nan","nan","600","01","07","2020","S22910","A41717","0"
"夜のピエロ(TeddyLoid Remix）","サブタイトルサブタイトルサブタイトルサブタイトル","ﾖﾙﾉﾋﾟｴﾛﾃﾃﾞｨﾛｲﾄﾞﾘﾐｯｸｽ","Ado","ｱﾄﾞ","6000-75","nan","0","nan","nan","nan","nan","600","01","01","2020","S75069","A82982","0"
"ラッキー・ブルート","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗｯｷｰﾌﾞﾙｰﾄ","Ado","ｱﾄﾞ","6000-76","nan","0","nan","nan","nan","nan","600","01","01","2020","S97135","A72981","0"
"リベリオン","サブタイトルサブタイトルサブタイトルサブタイトル","ﾘﾍﾞﾘｵﾝ","Ado","ｱﾄﾞ","6000-77","nan","0","nan","nan","nan","nan","600","01","01","2020","S99653","A60237","0"
"レディメイド","サブタイトルサブタイトルサブタイトルサブタイトル","ﾚﾃﾞｨﾒｲﾄﾞ","Ado","ｱﾄﾞ","6000-78","nan","0","nan","nan","nan","nan","600","01","01","2020","S74614","A83151","0"
"[ガイド]レディメイド","サブタイトルサブタイトルサブタイトルサブタイトル","ﾚﾃﾞｨﾒｲﾄﾞｶﾞｲﾄﾞ","Ado","ｱﾄﾞ","6000-79","nan","0","nan","nan","nan","nan","600","01","07","2020","S68321","A82037","0"
"私は最強(ウタ from ONE PIECE FILM RED)","サブタイトルサブタイトルサブタイトルサブタイトル","ﾜﾀｼﾊｻｲｷｮｳ","Ado","ｱﾄﾞ","6000-80","nan","0","nan","nan","nan","nan","600","01","01","2020","S57315","A58426","0"
"[ガイド]私は最強(ウタ from ONE PIECE FILM RED)","サブタイトルサブタイトルサブタイトルサブタイトル","ﾜﾀｼﾊｻｲｷｮｳｶﾞｲﾄﾞ","Ado","ｱﾄﾞ","6000-81","nan","0","nan","nan","nan","nan","600","01","07","2020","S54573","A53485","0"
"青のID","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｵﾉｱｲﾃﾞｨ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-82","nan","0","nan","nan","nan","nan","600","01","01","2020","S32631","A31782","0"
"新しい文明開化","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾀﾗｼｲﾌﾞﾝﾒｲｶｲｶ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-83","nan","0","nan","nan","nan","nan","600","01","01","2020","S79712","A26057","0"
"うるうるうるう","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾙｳﾙｳﾙｳ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-84","nan","0","nan","nan","nan","nan","600","01","01","2020","S91356","A60592","0"
"永遠の不在証明","サブタイトルサブタイトルサブタイトルサブタイトル","ｴｲｴﾝﾉﾌｻﾞｲｼｮｳﾒｲ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-85","nan","0","nan","nan","nan","nan","600","01","01","2020","S80112","A82990","0"
"[ガイド]永遠の不在証明","サブタイトルサブタイトルサブタイトルサブタイトル","ｴｲｴﾝﾉﾌｻﾞｲｼｮｳﾒｲｶﾞｲﾄﾞ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-86","nan","0","nan","nan","nan","nan","600","01","07","2020","S67036","A60082","0"
"選ばれざる国民","サブタイトルサブタイトルサブタイトルサブタイトル","ｴﾗﾊﾞﾚｻﾞﾙｺｸﾐﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-87","nan","0","nan","nan","nan","nan","600","01","01","2020","S88226","A57641","0"
"女の子は誰でも","サブタイトルサブタイトルサブタイトルサブタイトル","ｵﾝﾅﾉｺﾊﾀﾞﾚﾃﾞﾓ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-88","nan","0","nan","nan","nan","nan","600","01","01","2020","S69936","A52396","0"
"女の子は誰でも～Fly Me To Heaven～(STUTS Remix)","サブタイトルサブタイトルサブタイトルサブタイトル","ｵﾝﾅﾉｺﾊﾀﾞﾚﾃﾞﾓﾌﾗｲﾐｰﾄｩﾍﾌﾞﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-89","nan","0","nan","nan","nan","nan","600","01","01","2020","S34734","A78029","0"
"キラーチューン","サブタイトルサブタイトルサブタイトルサブタイトル","ｷﾗｰﾁｭｰﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-90","nan","0","nan","nan","nan","nan","600","01","01","2020","S92658","A47587","0"
"[ガイド]キラーチューン","サブタイトルサブタイトルサブタイトルサブタイトル","ｷﾗｰﾁｭｰﾝｶﾞｲﾄﾞ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-91","nan","0","nan","nan","nan","nan","600","01","07","2020","S93685","A72192","0"
"群青日和","サブタイトルサブタイトルサブタイトルサブタイトル","ｸﾞﾝｼﾞｮｳﾋﾞﾖﾘ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-92","nan","0","nan","nan","nan","nan","600","01","01","2020","S39084","A18902","0"
"[ガイド]群青日和","サブタイトルサブタイトルサブタイトルサブタイトル","ｸﾞﾝｼﾞｮｳﾋﾞﾖﾘｶﾞｲﾄﾞ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-93","nan","0","nan","nan","nan","nan","600","01","07","2020","S89056","A69902","0"
"[良音]群青日和","サブタイトルサブタイトルサブタイトルサブタイトル","ｸﾞﾝｼﾞｮｳﾋﾞﾖﾘﾘｮｳｵﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-94","nan","0","nan","nan","nan","nan","600","01","01","2020","S26118","A83777","0"
"[良音ガイド]群青日和","サブタイトルサブタイトルサブタイトルサブタイトル","ｸﾞﾝｼﾞｮｳﾋﾞﾖﾘﾘｮｳｵﾝｶﾞｲﾄﾞ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-95","nan","0","nan","nan","nan","nan","600","01","07","2020","S88874","A40356","0"
"今夜はから騒ぎ","サブタイトルサブタイトルサブタイトルサブタイトル","ｺﾝﾔﾊｶﾗｻﾜｷﾞ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-96","nan","0","nan","nan","nan","nan","600","01","01","2020","S53972","A30116","0"
"[良音]閃光少女","サブタイトルサブタイトルサブタイトルサブタイトル","ｾﾝｺｳｼｮｳｼﾞｮﾘｮｳｵﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-97","nan","0","nan","nan","nan","nan","600","01","01","2020","S18812","A13344","0"
"閃光少女","サブタイトルサブタイトルサブタイトルサブタイトル","ｾﾝｺｳｼｮｳｼﾞｮ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-98","nan","0","nan","nan","nan","nan","600","01","01","2020","S71317","A32503","0"
"空が鳴っている","サブタイトルサブタイトルサブタイトルサブタイトル","ｿﾗｶﾞﾅｯﾃｲﾙ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6000-99","nan","0","nan","nan","nan","nan","600","01","01","2020","S50818","A91838","0"
"[良音]能動的三分間","サブタイトルサブタイトルサブタイトルサブタイトル","ﾉｳﾄﾞｳﾃｷｻﾝﾌﾝｶﾝﾘｮｳｵﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6001-01","nan","0","nan","nan","nan","nan","600","01","01","2020","S78469","A27526","0"
"能動的三分間","サブタイトルサブタイトルサブタイトルサブタイトル","ﾉｳﾄﾞｳﾃｷｻﾝﾌﾝｶﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6001-02","nan","0","nan","nan","nan","nan","600","01","01","2020","S26747","A76153","0"
"ハンサム過ぎて","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊﾝｻﾑｽｷﾞﾃ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6001-03","nan","0","nan","nan","nan","nan","600","01","01","2020","S24553","A97544","0"
"put your camera down(閃光少女エンドロール編）","サブタイトルサブタイトルサブタイトルサブタイトル","ﾌﾟｯﾄﾕｱｶﾒﾗﾀﾞｳﾝ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6001-04","nan","0","nan","nan","nan","nan","600","01","01","2020","S25564","A49781","0"
"丸の内サディスティック","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾙﾉｳﾁｻﾃﾞｨｽﾃｨｯｸ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6001-05","nan","0","nan","nan","nan","nan","600","01","01","2020","S73954","A73701","0"
"緑酒","サブタイトルサブタイトルサブタイトルサブタイトル","ﾘｮｸｼｭ","東京事変","ﾄｳｷｮｳｼﾞﾍﾝ","6001-06","nan","0","nan","nan","nan","nan","600","01","01","2020","S80023","A60765","0"
"ありあまる富","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾘｱﾏﾙﾄﾐ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-07","nan","0","nan","nan","nan","nan","600","01","01","2020","S71021","A11551","0"
"[ガイド]ありあまる富","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾘｱﾏﾙﾄﾐｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-08","nan","0","nan","nan","nan","nan","600","01","07","2020","S82284","A75289","0"
"歌舞伎町の女王","サブタイトルサブタイトルサブタイトルサブタイトル","ｶﾌﾞｷﾁｮｳﾉｼﾞｮｵｳ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-09","nan","0","nan","nan","nan","nan","600","01","01","2020","S63107","A82286","0"
"[ガイド]歌舞伎町の女王","サブタイトルサブタイトルサブタイトルサブタイトル","ｶﾌﾞｷﾁｮｳﾉｼﾞｮｵｳｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-10","nan","0","nan","nan","nan","nan","600","01","07","2020","S73372","A73737","0"
"神様、仏様","サブタイトルサブタイトルサブタイトルサブタイトル","ｶﾐｻﾏﾎﾄｹｻﾏ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-11","nan","0","nan","nan","nan","nan","600","01","01","2020","S33755","A86857","0"
"ギブス","サブタイトルサブタイトルサブタイトルサブタイトル","ｷﾞﾌﾞｽ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-12","nan","0","nan","nan","nan","nan","600","01","01","2020","S11266","A50349","0"
"[ガイド]ギブス","サブタイトルサブタイトルサブタイトルサブタイトル","ｷﾞﾌﾞｽｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-13","nan","0","nan","nan","nan","nan","600","01","07","2020","S89452","A31594","0"
"公然の秘密","サブタイトルサブタイトルサブタイトルサブタイトル","ｺｳｾﾞﾝﾉﾋﾐﾂ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-14","nan","0","nan","nan","nan","nan","600","01","01","2020","S45455","A59188","0"
"[ガイド]公然の秘密","サブタイトルサブタイトルサブタイトルサブタイトル","ｺｳｾﾞﾝﾉﾋﾐﾂｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-15","nan","0","nan","nan","nan","nan","600","01","07","2020","S75213","A58039","0"
"幸福論","サブタイトルサブタイトルサブタイトルサブタイトル","ｺｳﾌｸﾛﾝ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-16","nan","0","nan","nan","nan","nan","600","01","01","2020","S79234","A56389","0"
"[ガイド]幸福論","サブタイトルサブタイトルサブタイトルサブタイトル","ｺｳﾌｸﾛﾝｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-17","nan","0","nan","nan","nan","nan","600","01","07","2020","S25443","A37287","0"
"ここでキスして。","サブタイトルサブタイトルサブタイトルサブタイトル","ｺｺﾃﾞｷｽｼﾃ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-18","nan","0","nan","nan","nan","nan","600","01","01","2020","S79664","A16342","0"
"[ガイド]ここでキスして。","サブタイトルサブタイトルサブタイトルサブタイトル","ｺｺﾃﾞｷｽｼﾃｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-19","nan","0","nan","nan","nan","nan","600","01","07","2020","S92183","A82296","0"
"[良音]ここでキスして。","サブタイトルサブタイトルサブタイトルサブタイトル","ｺｺﾃﾞｷｽｼﾃﾘｮｳｵﾝ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-20","nan","0","nan","nan","nan","nan","600","01","01","2020","S64666","A43699","0"
"人生は夢だらけ","サブタイトルサブタイトルサブタイトルサブタイトル","ｼﾞﾝｾｲﾊﾕﾒﾀﾞﾗｹ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-21","nan","0","nan","nan","nan","nan","600","01","01","2020","S89235","A84837","0"
"[ガイド]人生は夢だらけ","サブタイトルサブタイトルサブタイトルサブタイトル","ｼﾞﾝｾｲﾊﾕﾒﾀﾞﾗｹｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-22","nan","0","nan","nan","nan","nan","600","01","07","2020","S62977","A63106","0"
"罪と罰","サブタイトルサブタイトルサブタイトルサブタイトル","ﾂﾐﾄﾊﾞﾂ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-23","nan","0","nan","nan","nan","nan","600","01","01","2020","S66798","A89545","0"
"[ガイド]罪と罰","サブタイトルサブタイトルサブタイトルサブタイトル","ﾂﾐﾄﾊﾞﾂｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-24","nan","0","nan","nan","nan","nan","600","01","07","2020","S53050","A84170","0"
"長く短い祭","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅｶﾞｸﾐｼﾞｶｲﾏﾂﾘ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-25","nan","0","nan","nan","nan","nan","600","01","01","2020","S54810","A35669","0"
"長く短い祭～In Summer Night～","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅｶﾞｸﾐｼﾞｶｲﾏﾂﾘｲﾝｻﾏｰﾅｲﾄ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-26","nan","0","nan","nan","nan","nan","600","01","01","2020","S58473","A95514","0"
"NIPPON","サブタイトルサブタイトルサブタイトルサブタイトル","ﾆｯﾎﾟﾝ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-27","nan","0","nan","nan","nan","nan","600","01","01","2020","S15390","A71274","0"
"[ガイド]NIPPON","サブタイトルサブタイトルサブタイトルサブタイトル","ﾆｯﾎﾟﾝｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-28","nan","0","nan","nan","nan","nan","600","01","07","2020","S62491","A10908","0"
"本能","サブタイトルサブタイトルサブタイトルサブタイトル","ﾎﾝﾉｳ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-29","nan","0","nan","nan","nan","nan","600","01","01","2020","S48892","A89525","0"
"[ガイド]本能","サブタイトルサブタイトルサブタイトルサブタイトル","ﾎﾝﾉｳｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-30","nan","0","nan","nan","nan","nan","600","01","07","2020","S71878","A91032","0"
"[良音]本能","サブタイトルサブタイトルサブタイトルサブタイトル","ﾎﾝﾉｳﾘｮｳｵﾝ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-31","nan","0","nan","nan","nan","nan","600","01","01","2020","S40662","A54934","0"
"丸の内サディスティック","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾙﾉｳﾁｻﾃﾞｨｽﾃｨｯｸ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-32","nan","0","nan","nan","nan","nan","600","01","01","2020","S29909","A78212","0"
"[ガイド]丸の内サディスティック","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾙﾉｳﾁｻﾃﾞｨｽﾃｨｯｸｶﾞｲﾄﾞ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-33","nan","0","nan","nan","nan","nan","600","01","07","2020","S47803","A60198","0"
"丸の内サディスティック(EXPO Ver.)","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾙﾉｳﾁｻﾃﾞｨｽﾃｨｯｸｴｷｽﾎﾟﾊﾞｰｼﾞｮﾝ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-34","nan","0","nan","nan","nan","nan","600","01","01","2020","S15811","A29761","0"
"丸の内サディスティック～Marunouchi Sadistic～（Miso Remix)","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾙﾉｳﾁｻﾃﾞｨｽﾃｨｯｸｽﾐｿﾘﾐｯｸｽ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","6001-35","nan","0","nan","nan","nan","nan","600","01","01","2020","S27865","A46833","0"
"獣行く細道","サブタイトルサブタイトルサブタイトルサブタイトル","ｹﾓﾉﾕｸﾎｿﾐﾁ","椎名林檎と宮本浩次","ｼｲﾅﾘﾝｺﾞﾄﾐﾔﾓﾄｺｳｼﾞ","6001-36","nan","0","nan","nan","nan","nan","600","01","01","2020","S92604","A31565","0"
"侍ゴスペラーズ","サブタイトルサブタイトルサブタイトルサブタイトル","ｻﾑﾗｲｺﾞｽﾍﾟﾗｰｽﾞ","ゴスペラーズ(The Gospellers)","ｺﾞｽﾍﾟﾗｰｽﾞ","6001-37","nan","0","nan","nan","nan","nan","600","01","01","2020","S66746","A30531","0"
"SING!!!!!","サブタイトルサブタイトルサブタイトルサブタイトル","ｼﾝｸﾞ","ゴスペラーズ(The Gospellers)","ｺﾞｽﾍﾟﾗｰｽﾞ","6001-38","nan","0","nan","nan","nan","nan","600","01","01","2020","S98117","A32260","0"
"ひとり","サブタイトルサブタイトルサブタイトルサブタイトル","ﾋﾄﾘ","ゴスペラーズ(The Gospellers)","ｺﾞｽﾍﾟﾗｰｽﾞ","6001-39","nan","0","nan","nan","nan","nan","600","01","01","2020","S32893","A86158","0"
"[ガイド]ひとり","サブタイトルサブタイトルサブタイトルサブタイトル","ﾋﾄﾘｶﾞｲﾄﾞ","ゴスペラーズ(The Gospellers)","ｺﾞｽﾍﾟﾗｰｽﾞ","6001-40","nan","0","nan","nan","nan","nan","600","01","07","2020","S64803","A24471","0"
"ミモザ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐﾓｻﾞ","ゴスペラーズ(The Gospellers)","ｺﾞｽﾍﾟﾗｰｽﾞ","6001-41","nan","0","nan","nan","nan","nan","600","01","01","2020","S55437","A95293","0"
"[ガイド]ミモザ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐﾓｻﾞｶﾞｲﾄﾞ","ゴスペラーズ(The Gospellers)","ｺﾞｽﾍﾟﾗｰｽﾞ","6001-42","nan","0","nan","nan","nan","nan","600","01","07","2020","S19999","A56550","0"
"1,2,3for5","サブタイトルサブタイトルサブタイトルサブタイトル","ﾜﾝﾂｰｽﾘｰﾌｫｰﾌｧｲﾌﾞ","ゴスペラーズ(The Gospellers)","ｺﾞｽﾍﾟﾗｰｽﾞ","6001-43","nan","0","nan","nan","nan","nan","600","01","01","2020","S23542","A78269","0"
